,Unnamed: 0,Packing Type,Height,specific area,Corrugation angle,"S, Channel Side","B, Channel Base","h, Crimp height",packing element height,void fraction,LP/A,L,uG,T Corr,DelP,k OH E-3,DCO2 E9,HCO2 E-5,[OH-],CO2 in,CO2 out,Fractional Area,ReL,WeL E4,FrL,Who?,Glycerol,[alk]
433,433,F1Y,0.512195122,0.793577982,0,0.000123579,0.00032324,0.009588579,,,0.001588704,0.232686981,0.489473684,0.913043478,0.189054726,0.861550633,0.909090909,0.032828283,0.55988024,0.171974522,0.474358974,0.25210084,0.069308371,0.005484374,0.069341564,Tsai,,
434,434,F1Y,0.512195122,0.793577982,0,0.000123579,0.00032324,0.009588579,,,0.001588704,0.315789474,0.489473684,0.898550725,0.215174129,0.835443038,0.897727273,0.032154882,0.538922156,0.171974522,0.46474359,0.277310924,0.091618974,0.00884119,0.091563786,Tsai,,
435,435,F1Y,0.512195122,0.793577982,0,0.000123579,0.00032324,0.009588579,,,0.001588704,0.412742382,0.489473684,0.880434783,0.257462687,0.806962025,0.882575758,0.031481481,0.511976048,0.171974522,0.458333333,0.302521008,0.113638568,0.012812633,0.113580247,Tsai,,
436,436,F1Y,0.512195122,0.793577982,0,0.000123579,0.00032324,0.009588579,,,0.001588704,0.495844875,0.489473684,0.873188406,0.35199005,0.792721519,0.871212121,0.031144781,0.473053892,0.171974522,0.448717949,0.336134454,0.13517315,0.017351425,0.135185185,Tsai,,
437,437,F1Y,0.512195122,0.793577982,0,0.000123579,0.00032324,0.009588579,,,0.001588704,0.066481994,0.226315789,0.786231884,0.09079602,0.661392405,0.837121212,0.027609428,0.637724551,0.272065514,0.355769231,0.226890756,0.022698613,0.000803745,0.022633745,Tsai,,
438,438,F1Y,0.512195122,0.793577982,0,0.000123579,0.00032324,0.009588579,,,0.001588704,0.149584488,0.226315789,0.789855072,0.075870647,0.666139241,0.840909091,0.027777778,0.634730539,0.272065514,0.326923077,0.260504202,0.045397226,0.002694908,0.045473251,Tsai,,
439,439,F1Y,0.512195122,0.793577982,0,0.000123579,0.00032324,0.009588579,,,0.001588704,0.232686981,0.226315789,0.793478261,0.095771144,0.673259494,0.840909091,0.027946128,0.615269461,0.272065514,0.314102564,0.277310924,0.067804831,0.005389816,0.067901235,Tsai,,
440,440,F1Y,0.512195122,0.793577982,0,0.000123579,0.00032324,0.009588579,,,0.001588704,0.315789474,0.226315789,0.800724638,0.10199005,0.681170886,0.840909091,0.028114478,0.586826347,0.272065514,0.304487179,0.294117647,0.090309438,0.00879391,0.090329218,Tsai,,
441,441,F1Y,0.512195122,0.793577982,0,0.000123579,0.00032324,0.009588579,,,0.001588704,0.495844875,0.226315789,0.811594203,0.150497512,0.699367089,0.84469697,0.028619529,0.55988024,0.272065514,0.288461538,0.319327731,0.135464158,0.017351425,0.135390947,Tsai,,
442,442,F1Y,0.512195122,0.793577982,0,0.000123579,0.00032324,0.009588579,,,0.001588704,0.662049861,0.226315789,0.815217391,0.315920398,0.704905063,0.840909091,0.028787879,0.52245509,0.244767971,0.278846154,0.344537815,0.180521874,0.028083779,0.180452675,Tsai,,
443,443,F1Y,0.512195122,0.793577982,0,0.000123579,0.00032324,0.009588579,,,0.001588704,0.066481994,0.015789474,0.93115942,0.006218905,0.892405063,0.924242424,0.033670034,0.633233533,0.262966333,0.115384615,0.201680672,0.023426133,0.000803745,0.02345679,Tsai,,
444,444,F1Y,0.512195122,0.793577982,0,0.000123579,0.00032324,0.009588579,,,0.001588704,0.149584488,0.015789474,0.93115942,0.014925373,0.892405063,0.920454545,0.033670034,0.633233533,0.262966333,0.08974359,0.235294118,0.047531283,0.002742187,0.047530864,Tsai,,
445,445,F1Y,0.512195122,0.793577982,0,0.000123579,0.00032324,0.009588579,,,0.001588704,0.232686981,0.015789474,0.934782609,0.059701493,0.901107595,0.924242424,0.033838384,0.624251497,0.262966333,0.083333333,0.243697479,0.071636434,0.005531653,0.071604938,Tsai,,
446,446,F1Y,0.512195122,0.793577982,0,0.000123579,0.00032324,0.009588579,,,0.001588704,0.329639889,0.015789474,0.93115942,0.03358209,0.896360759,0.920454545,0.033670034,0.598802395,0.262966333,0.073717949,0.268907563,0.095644582,0.009030306,0.095679012,Tsai,,
447,447,F1Y,0.512195122,0.793577982,0,0.000123579,0.00032324,0.009588579,,,0.001588704,0.495844875,0.015789474,0.93115942,0.039800995,0.897943038,0.916666667,0.033838384,0.579341317,0.262966333,0.060897436,0.294117647,0.143224367,0.017776937,0.143209877,Tsai,,
448,448,F1Y,0.512195122,0.793577982,0,0.000123579,0.00032324,0.009588579,,,0.001588704,0.011080332,0.226315789,0.934782609,0.084577114,0.900316456,0.875,0.033838384,0.528443114,0.454049136,0.483974359,0.109243697,0.00072752,0,0.000823045,Tsai,,
449,449,F1Y,0.512195122,0.793577982,0,0.000123579,0.00032324,0.009588579,,,0.001588704,0.066481994,0.226315789,0.945652174,0.105721393,0.920886076,0.878787879,0.034343434,0.498502994,0.454049136,0.384615385,0.210084034,0.002716073,0.000425512,0.002674897,Tsai,,
450,450,F1Y,0.512195122,0.793577982,0,0.000123579,0.00032324,0.009588579,,,0.001588704,0.149584488,0.226315789,0.90942029,0.19278607,0.856803797,0.852272727,0.032659933,0.476047904,0.426751592,0.355769231,0.260504202,0.005868658,0.00156021,0.005967078,Tsai,,
451,451,F1Y,0.512195122,0.793577982,0,0.000123579,0.00032324,0.009588579,,,0.001588704,0.315789474,0.226315789,0.956521739,0.119402985,0.940664557,0.871212121,0.034680135,0.411676647,0.335759782,0.294871795,0.327731092,0.012561839,0.005153421,0.01255144,Tsai,,
452,452,F1Y,0.512195122,0.793577982,0,0.000123579,0.00032324,0.009588579,,,0.001588704,0.412742382,0.226315789,0.963768116,0.278606965,0.953322785,0.875,0.035016835,0.395209581,0.335759782,0.301282051,0.319327731,0.015714424,0.007517375,0.015843621,Tsai,,
453,453,F1Y,0.512195122,0.793577982,0,0.000123579,0.00032324,0.009588579,,,0.001588704,0.232686981,0.226315789,0.963768116,0.271144279,0.957278481,0.871212121,0.035016835,0.372754491,0.363057325,0.33974359,0.277310924,0.009215249,0.003167699,0.009259259,Tsai,,
454,454,F1Y,0.512195122,0.793577982,0,0.000123579,0.00032324,0.009588579,,,0.001588704,0.011080332,0.489473684,0.97826087,0.184079602,0.985759494,0.875,0.035690236,0.327844311,0.244767971,0.650641026,0.100840336,0.00072752,0,0.000823045,Tsai,,
455,455,F1Y,0.512195122,0.793577982,0,0.000123579,0.00032324,0.009588579,,,0.001588704,0.066481994,0.489473684,0.985507246,0.200248756,1,0.871212121,0.036026936,0.266467066,0.244767971,0.58974359,0.193277311,0.002716073,0.000425512,0.002674897,Tsai,,
456,456,F1Y,0.512195122,0.793577982,0,0.000123579,0.00032324,0.009588579,,,0.001588704,0.149584488,0.489473684,0.974637681,0.300995025,0.980221519,0.856060606,0.035521886,0.206586826,0.199272066,0.538461538,0.268907563,0.005771656,0.00156021,0.005761317,Tsai,,
457,457,P500,0.756097561,1,0,1.24E-05,0,0.000785773,,,0.001893779,0.024930748,0.489473684,0.800724638,0.256218905,0.683544304,0.848484848,0.028282828,0.670658683,0.281164695,0.471153846,0.176470588,0.009554758,0.000141837,0.009670782,Tsai,,
458,458,P500,0.756097561,1,0,1.24E-05,0,0.000785773,,,0.001893779,0.066481994,0.489473684,0.797101449,0.289800995,0.67721519,0.833333333,0.027946128,0.592814371,0.281164695,0.426282051,0.243697479,0.017945485,0.000567349,0.017901235,Tsai,,
459,459,P500,0.756097561,1,0,1.24E-05,0,0.000785773,,,0.001893779,0.108033241,0.489473684,0.786231884,0.332089552,0.662974684,0.818181818,0.027609428,0.51497006,0.226569609,0.413461538,0.268907563,0.026530216,0.001181977,0.02654321,Tsai,,
460,460,P500,0.756097561,1,0,1.24E-05,0,0.000785773,,,0.001893779,0.149584488,0.489473684,0.782608696,0.36318408,0.657436709,0.814393939,0.027441077,0.491017964,0.226569609,0.416666667,0.277310924,0.035017945,0.001985722,0.034979424,Tsai,,
461,461,P500,0.756097561,1,0,1.24E-05,0,0.000785773,,,0.001893779,0.232686981,0.489473684,0.778985507,0.501243781,0.650316456,0.810606061,0.027272727,0.47005988,0.208371247,0.416666667,0.277310924,0.052720923,0.004018723,0.052674897,Tsai,,
462,462,P500,0.756097561,1,0,1.24E-05,0,0.000785773,,,0.001893779,0.024930748,0.226315789,0.782608696,0.114427861,0.658227848,0.806818182,0.027441077,0.435628743,0.208371247,0.307692308,0.193277311,0.009360753,0.000141837,0.009259259,Tsai,,
463,463,P500,0.756097561,1,0,1.24E-05,0,0.000785773,,,0.001893779,0.066481994,0.226315789,0.786231884,0.120646766,0.666139241,0.806818182,0.027609428,0.399700599,0.208371247,0.28525641,0.226890756,0.016878456,0.000567349,0.016872428,Tsai,,
464,464,P500,0.756097561,1,0,1.24E-05,0,0.000785773,,,0.001893779,0.149584488,0.226315789,0.782608696,0.135572139,0.659810127,0.799242424,0.027441077,0.365269461,0.208371247,0.266025641,0.260504202,0.03443593,0.001985722,0.03436214,Tsai,,
465,465,P500,0.756097561,1,0,1.24E-05,0,0.000785773,,,0.001893779,0.232686981,0.226315789,0.807971014,0.150497512,0.700949367,0.806818182,0.028451178,0.28742515,0.217470428,0.259615385,0.285714286,0.052429916,0.004018723,0.052469136,Tsai,,
466,466,P500,0.756097561,1,0,1.24E-05,0,0.000785773,,,0.001893779,0.315789474,0.226315789,0.81884058,0.172885572,0.712025316,0.810606061,0.028787879,0.269461078,0.217470428,0.256410256,0.294117647,0.069841886,0.006524514,0.069958848,Tsai,,
467,467,P500,0.756097561,1,0,1.24E-05,0,0.000785773,,,0.001893779,0.495844875,0.226315789,0.811594203,0.302238806,0.705696203,0.803030303,0.028619529,0.241017964,0.217470428,0.253205128,0.31092437,0.10519934,0.013001749,0.105144033,Tsai,,
468,468,P500,0.756097561,1,0,1.24E-05,0,0.000785773,,,0.001893779,0.578947368,0.226315789,0.804347826,0.421641791,0.693829114,0.795454545,0.028282828,0.215568862,0.217470428,0.253205128,0.327731092,0.122417305,0.016784076,0.122427984,Tsai,,
469,469,P500,0.756097561,1,0,1.24E-05,0,0.000785773,,,0.001893779,0.038781163,0.015789474,0.836956522,0.039800995,0.744462025,0.810606061,0.02962963,0.184131737,0.190172884,0.128205128,0.193277311,0.010476283,0.000189116,0.010493827,Tsai,,
470,470,P500,0.756097561,1,0,1.24E-05,0,0.000785773,,,0.001893779,0.066481994,0.015789474,0.851449275,0.042288557,0.768987342,0.818181818,0.03030303,0.152694611,0.190172884,0.105769231,0.226890756,0.016975458,0.000567349,0.017078189,Tsai,,
471,471,P500,0.756097561,1,0,1.24E-05,0,0.000785773,,,0.001893779,0.149584488,0.015789474,0.829710145,0.048507463,0.736550633,0.799242424,0.029461279,0.121257485,0.199272066,0.102564103,0.243697479,0.034629935,0.002033001,0.034567901,Tsai,,
472,472,P500,0.756097561,1,0,1.24E-05,0,0.000785773,,,0.001893779,0.315789474,0.015789474,0.836956522,0.069651741,0.743670886,0.803030303,0.02962963,0.110778443,0.199272066,0.08974359,0.268907563,0.069599379,0.006571793,0.069547325,Tsai,,
473,473,P500,0.756097561,1,0,1.24E-05,0,0.000785773,,,0.001893779,0.412742382,0.015789474,0.855072464,0.105721393,0.774525316,0.810606061,0.03047138,0.091317365,0.199272066,0.080128205,0.285714286,0.08739936,0.009597655,0.08744856,Tsai,,
474,474,P500,0.756097561,1,0,1.24E-05,0,0.000785773,,,0.001893779,0.024930748,0.226315789,0.692028986,0.103233831,0.532436709,0.78030303,0.023737374,0.723053892,0.317561419,0.217948718,0.285714286,0.008924241,0.000425512,0.008847737,Tsai,,
475,475,P500,0.756097561,1,0,1.24E-05,0,0.000785773,,,0.001893779,0.066481994,0.226315789,0.684782609,0.110696517,0.524525316,0.768939394,0.023569024,0.654191617,0.317561419,0.198717949,0.336134454,0.017605975,0.001418373,0.017695473,Tsai,,
476,476,P500,0.756097561,1,0,1.24E-05,0,0.000785773,,,0.001893779,0.108033241,0.226315789,0.684782609,0.120646766,0.527689873,0.765151515,0.023569024,0.586826347,0.290263876,0.208333333,0.336134454,0.026093705,0.002884024,0.026131687,Tsai,,
477,477,P500,0.756097561,1,0,1.24E-05,0,0.000785773,,,0.001893779,0.149584488,0.226315789,0.702898551,0.118159204,0.550632911,0.772727273,0.024242424,0.550898204,0.290263876,0.201923077,0.344537815,0.034920943,0.004727909,0.034979424,Tsai,,
478,478,P500,0.756097561,1,0,1.24E-05,0,0.000785773,,,0.001893779,0.232686981,0.226315789,0.706521739,0.131840796,0.553006329,0.772727273,0.024410774,0.546407186,0.290263876,0.198717949,0.352941176,0.052623921,0.009408539,0.052674897,Tsai,,
479,479,P500,0.756097561,1,0,1.24E-05,0,0.000785773,,,0.001893779,0.329639889,0.226315789,0.710144928,0.145522388,0.560917722,0.772727273,0.024579125,0.511976048,0.272065514,0.201923077,0.352941176,0.0703754,0.015365704,0.07037037,Tsai,,
480,480,P500,0.756097561,1,0,1.24E-05,0,0.000785773,,,0.001893779,0.412742382,0.226315789,0.717391304,0.200248756,0.569620253,0.772727273,0.024747475,0.491017964,0.272065514,0.205128205,0.344537815,0.08739936,0.022173892,0.08744856,Tsai,,
481,481,P500,0.756097561,1,0,1.24E-05,0,0.000785773,,,0.001893779,0.315789474,0.226315789,0.72826087,0.152985075,0.587025316,0.768939394,0.025252525,0.393712575,0.281164695,0.217948718,0.361344538,0.068968862,0.015176587,0.068930041,Tsai,,
482,482,P500,0.756097561,1,0,1.24E-05,0,0.000785773,,,0.001893779,0.149584488,0.226315789,0.739130435,0.115671642,0.598101266,0.768939394,0.025589226,0.339820359,0.281164695,0.230769231,0.352941176,0.034241925,0.004727909,0.034156379,Tsai,,
483,483,P500,0.756097561,1,0,1.24E-05,0,0.000785773,,,0.001893779,0.412742382,0.226315789,0.739130435,0.182835821,0.599683544,0.765151515,0.025589226,0.312874251,0.281164695,0.224358974,0.369747899,0.086138326,0.022126613,0.086213992,Tsai,,
484,484,P500,0.756097561,1,0,1.24E-05,0,0.000785773,,,0.001893779,0.024930748,0.489473684,0.75,0.221393035,0.61471519,0.765151515,0.026094276,0.252994012,0.253867152,0.5,0.25210084,0.009312251,0.00052007,0.009259259,Tsai,,
485,485,P500,0.756097561,1,0,1.24E-05,0,0.000785773,,,0.001893779,0.066481994,0.489473684,0.75,0.235074627,0.619462025,0.761363636,0.026262626,0.194610778,0.253867152,0.471153846,0.31092437,0.016587448,0.001418373,0.016666667,Tsai,,
486,486,P500,0.756097561,1,0,1.24E-05,0,0.000785773,,,0.001893779,0.108033241,0.489473684,0.742753623,0.247512438,0.609968354,0.75,0.025925926,0.134730539,0.244767971,0.474358974,0.327731092,0.024881172,0.002884024,0.024897119,Tsai,,
487,487,P500,0.756097561,1,0,1.24E-05,0,0.000785773,,,0.001893779,0.149584488,0.489473684,0.75,0.262437811,0.621044304,0.753787879,0.026262626,0.112275449,0.253867152,0.477564103,0.327731092,0.033077893,0.00468063,0.033127572,Tsai,,
488,488,P500,0.756097561,1,0,1.24E-05,0,0.000785773,,,0.001893779,0.232686981,0.489473684,0.753623188,0.314676617,0.621835443,0.75,0.026262626,0.092814371,0.253867152,0.46474359,0.352941176,0.04961684,0.009266701,0.049588477,Tsai,,
489,489,P500,0.756097561,1,0,1.24E-05,0,0.000785773,,,0.001893779,0.149584488,0.015789474,0.753623188,0.042288557,0.625,0.75,0.026262626,0.074850299,0.253867152,0.086538462,0.327731092,0.032932389,0.00468063,0.032921811,Tsai,,
490,490,P500,0.756097561,1,0,1.24E-05,0,0.000785773,,,0.001893779,0.232686981,0.015789474,0.760869565,0.048507463,0.636867089,0.75,0.026599327,0.034431138,0.226569609,0.086538462,0.336134454,0.049713842,0.00931398,0.049794239,Tsai,,
491,491,P500,0.756097561,1,0,1.24E-05,0,0.000785773,,,0.001893779,0.108033241,0.015789474,0.768115942,0.038557214,0.646360759,0.753787879,0.026936027,0.016467066,0.226569609,0.099358974,0.319327731,0.024590164,0.002884024,0.024691358,Tsai,,
492,492,P500,0.756097561,1,0,1.24E-05,0,0.000785773,,,0.001893779,0.495844875,0.226315789,0.789855072,1,0.67721519,0.761363636,0.027777778,0,0.244767971,0.25,0.43697479,0.10146474,0.029974942,0.101440329,Tsai,,
493,493,M2X,0.146341463,0.323394495,0.6,0.001359367,0.001710043,0,,,0.000622732,1,0.478947368,0.605072464,,0.433544304,0.734848485,0.020538721,0.850299401,0.217470428,0.657051282,0.605042017,,,,Wang,,
494,494,M2X,0.146341463,0.323394495,0.6,0.001359367,0.001710043,0,,,0.000622732,0.831024931,0.478947368,0.59057971,,0.417721519,0.723484848,0.02003367,0.850299401,0.226569609,0.669871795,0.596638655,,,,Wang,,
495,495,M2X,0.146341463,0.323394495,0.6,0.001359367,0.001710043,0,,,0.000622732,0.66066482,0.478947368,0.576086957,,0.402689873,0.712121212,0.019360269,0.850299401,0.226569609,0.685897436,0.56302521,,,,Wang,,
496,496,M2X,0.146341463,0.323394495,0.6,0.001359367,0.001710043,0,,,0.000622732,0.491689751,0.478947368,0.565217391,,0.390822785,0.704545455,0.019023569,0.850299401,0.272065514,0.717948718,0.512605042,,,,Wang,,
497,497,M2X,0.146341463,0.323394495,0.6,0.001359367,0.001710043,0,,,0.000622732,0.322714681,0.478947368,0.554347826,,0.380537975,0.696969697,0.018518519,0.850299401,0.23566879,0.724358974,0.487394958,,,,Wang,,
498,498,M2X,0.146341463,0.323394495,0.6,0.001359367,0.001710043,0,,,0.000622732,0.236842105,0.478947368,0.547101449,,0.372626582,0.689393939,0.018350168,0.700598802,0.226569609,0.762820513,0.394957983,,,,Wang,,
499,499,M2X,0.146341463,0.323394495,0.6,0.001359367,0.001710043,0,,,0.000622732,0.152354571,0.478947368,0.539855072,,0.366297468,0.685606061,0.018013468,0.700598802,0.226569609,0.769230769,0.386554622,,,,Wang,,
500,500,M2X,0.146341463,0.323394495,0.6,0.001359367,0.001710043,0,,,0.000622732,0.066481994,0.478947368,0.536231884,,0.361550633,0.681818182,0.017845118,0.700598802,0.23566879,0.794871795,0.336134454,,,,Wang,,
501,501,M2X,0.146341463,0.323394495,0.6,0.001359367,0.001710043,0,,,0.000622732,0.067867036,0.226315789,0.528985507,,0.353639241,0.674242424,0.017508418,0.700598802,0.308462238,0.673076923,0.378151261,,,,Wang,,
502,502,M2X,0.146341463,0.323394495,0.6,0.001359367,0.001710043,0,,,0.000622732,0.152354571,0.221052632,0.510869565,,0.339398734,0.659090909,0.017003367,0.700598802,0.226569609,0.657051282,0.394957983,,,,Wang,,
503,503,M2X,0.146341463,0.323394495,0.6,0.001359367,0.001710043,0,,,0.000622732,0.236842105,0.221052632,0.514492754,,0.34335443,0.662878788,0.017171717,0.550898204,0.226569609,0.663461538,0.378151261,,,,Wang,,
504,504,M2X,0.146341463,0.323394495,0.6,0.001359367,0.001710043,0,,,0.000622732,0.322714681,0.221052632,0.507246377,,0.336234177,0.65530303,0.016835017,0.550898204,0.23566879,0.625,0.487394958,,,,Wang,,
505,505,M2X,0.146341463,0.323394495,0.6,0.001359367,0.001710043,0,,,0.000622732,0.491689751,0.221052632,0.503623188,,0.329905063,0.651515152,0.016666667,0.550898204,0.226569609,0.605769231,0.537815126,,,,Wang,,
506,506,M2X,0.146341463,0.323394495,0.6,0.001359367,0.001710043,0,,,0.000622732,0.66066482,0.221052632,0.496376812,,0.325158228,0.643939394,0.016498316,0.550898204,0.326660601,0.599358974,0.613445378,,,,Wang,,
507,507,M2X,0.146341463,0.323394495,0.6,0.001359367,0.001710043,0,,,0.000622732,0.829639889,0.221052632,0.492753623,,0.321993671,0.640151515,0.016329966,0.550898204,0.23566879,0.596153846,0.579831933,,,,Wang,,
508,508,M2X,0.146341463,0.323394495,0.6,0.001359367,0.001710043,0,,,0.000622732,1,0.221052632,0.489130435,,0.318829114,0.636363636,0.016161616,0.550898204,0.226569609,0.602564103,0.579831933,,,,Wang,,
509,509,M2X,0.146341463,0.323394495,0.6,0.001359367,0.001710043,0,,,0.000622732,1,0.010526316,0.481884058,,0.310917722,0.628787879,0.015824916,0.401197605,0.262966333,0.429487179,0.537815126,,,,Wang,,
510,510,M2X,0.146341463,0.323394495,0.6,0.001359367,0.001710043,0,,,0.000622732,0.829639889,0.010526316,0.47826087,,0.307753165,0.628787879,0.015656566,0.401197605,0.353958144,0.445512821,0.537815126,,,,Wang,,
511,511,M2X,0.146341463,0.323394495,0.6,0.001359367,0.001710043,0,,,0.000622732,0.66066482,0.010526316,0.471014493,,0.30221519,0.621212121,0.015488215,0.401197605,0.244767971,0.429487179,0.546218487,,,,Wang,,
512,512,M2X,0.146341463,0.323394495,0.6,0.001359367,0.001710043,0,,,0.000622732,0.490304709,0.010526316,0.463768116,,0.294303797,0.617424242,0.015151515,0.401197605,0.272065514,0.46474359,0.495798319,,,,Wang,,
513,513,M2X,0.146341463,0.323394495,0.6,0.001359367,0.001710043,0,,,0.000622732,0.32132964,0.010526316,0.452898551,,0.286392405,0.609848485,0.014814815,0.401197605,0.290263876,0.471153846,0.504201681,,,,Wang,,
514,514,M2X,0.146341463,0.323394495,0.6,0.001359367,0.001710043,0,,,0.000622732,0.238227147,0.015789474,0.442028986,,0.277689873,0.606060606,0.014478114,0.401197605,0.290263876,0.493589744,0.478991597,,,,Wang,,
515,515,M2X,0.146341463,0.323394495,0.6,0.001359367,0.001710043,0,,,0.000622732,0.152354571,0.010526316,0.434782609,,0.269778481,0.598484848,0.014141414,0.401197605,0.417652411,0.538461538,0.428571429,,,,Wang,,
516,516,M2X,0.146341463,0.323394495,0.6,0.001359367,0.001710043,0,,,0.000622732,0.067867036,0.010526316,0.423913043,,0.263449367,0.59469697,0.013804714,0.401197605,0.372156506,0.576923077,0.361344538,,,,Wang,,
517,517,M2X,0.146341463,0.323394495,0.6,0.001359367,0.001710043,0,,,0.000622732,0.32132964,0.742105263,0.416666667,,0.255537975,0.587121212,0.013468013,0.251497006,0.426751592,0.932692308,0.462184874,,,,Wang,,
518,518,M2X,0.146341463,0.323394495,0.6,0.001359367,0.001710043,0,,,0.000622732,0.322714681,1,0.416666667,,0.255537975,0.587121212,0.013468013,0.251497006,0.49044586,1,0.462184874,,,,Wang,,
519,519,M2X,0.146341463,0.323394495,0.6,0.001359367,0.001710043,0,,,0.000622732,0.662049861,0.742105263,0.402173913,,0.23971519,0.606060606,0.012794613,0.550898204,0.299363057,0.782051282,0.789915966,,,,Wang,,
520,520,RSP250Y,0.609756098,0.426605505,0,0.000617894,0.000980147,0.001010936,,,0.001172784,0.32132964,0.010526316,0.333333333,,0.185126582,0.59469697,0.01043771,0.850299401,0.363057325,0.237179487,0.512605042,,,,Wang,,
521,521,RSP250Y,0.609756098,0.426605505,0,0.000617894,0.000980147,0.001010936,,,0.001172784,0.998614958,0.010526316,0.34057971,,0.189082278,0.598484848,0.010606061,0.850299401,0.363057325,0.269230769,0.462184874,,,,Wang,,
522,522,RSP250Y,0.609756098,0.426605505,0,0.000617894,0.000980147,0.001010936,,,0.001172784,0.829639889,0.010526316,0.336956522,,0.188291139,0.598484848,0.010606061,0.850299401,0.363057325,0.259615385,0.478991597,,,,Wang,,
523,523,RSP250Y,0.609756098,0.426605505,0,0.000617894,0.000980147,0.001010936,,,0.001172784,0.490304709,0.010526316,0.326086957,,0.180379747,0.59469697,0.01026936,0.850299401,0.363057325,0.233974359,0.537815126,,,,Wang,,
524,524,RSP250Y,0.609756098,0.426605505,0,0.000617894,0.000980147,0.001010936,,,0.001172784,0.656509695,0.010526316,0.336956522,,0.186708861,0.598484848,0.010606061,0.850299401,0.363057325,0.25,0.504201681,,,,Wang,,
525,525,RSP250Y,0.609756098,0.426605505,0,0.000617894,0.000980147,0.001010936,,,0.001172784,0.067867036,0.015789474,0.336956522,,0.189082278,0.598484848,0.010774411,0.850299401,0.363057325,0.342948718,0.344537815,,,,Wang,,
526,526,RSP250Y,0.609756098,0.426605505,0,0.000617894,0.000980147,0.001010936,,,0.001172784,0.152354571,0.015789474,0.336956522,,0.189082278,0.598484848,0.010774411,0.850299401,0.363057325,0.269230769,0.470588235,,,,Wang,,
527,527,RSP250Y,0.609756098,0.426605505,0,0.000617894,0.000980147,0.001010936,,,0.001172784,0.153739612,0.221052632,0.155797101,,0.074367089,0.511363636,0.004882155,1,0.454049136,0.548076923,0.462184874,,,,Wang,,
528,528,RSP250Y,0.609756098,0.426605505,0,0.000617894,0.000980147,0.001010936,,,0.001172784,0.66066482,0.221052632,0.130434783,,0.060917722,0.5,0.004040404,1,0.454049136,0.496794872,0.579831933,,,,Wang,,
529,529,RSP250Y,0.609756098,0.426605505,0,0.000617894,0.000980147,0.001010936,,,0.001172784,0.067867036,0.221052632,0.170289855,,0.083860759,0.518939394,0.005387205,1,0.454049136,0.586538462,0.386554622,,,,Wang,,
530,530,RSP250Y,0.609756098,0.426605505,0,0.000617894,0.000980147,0.001010936,,,0.001172784,0.490304709,0.221052632,0.134057971,,0.0625,0.503787879,0.004040404,1,0.454049136,0.496794872,0.571428571,,,,Wang,,
531,531,RSP250Y,0.609756098,0.426605505,0,0.000617894,0.000980147,0.001010936,,,0.001172784,0.32132964,0.221052632,0.134057971,,0.064082278,0.503787879,0.004208754,1,0.454049136,0.516025641,0.537815126,,,,Wang,,
532,532,RSP250Y,0.609756098,0.426605505,0,0.000617894,0.000980147,0.001010936,,,0.001172784,0.829639889,0.221052632,0.130434783,,0.060126582,0.5,0.004040404,1,0.454049136,0.512820513,0.554621849,,,,Wang,,
533,533,RSP250Y,0.609756098,0.426605505,0,0.000617894,0.000980147,0.001010936,,,0.001172784,0.998614958,0.221052632,0.134057971,,0.0625,0.503787879,0.004040404,1,0.454049136,0.46474359,0.647058824,,,,Wang,,
534,534,RSP250Y,0.609756098,0.426605505,0,0.000617894,0.000980147,0.001010936,,,0.001172784,0.067867036,0.478947368,0.344202899,,0.193829114,0.602272727,0.010942761,0.850299401,0.363057325,0.682692308,0.453781513,,,,Wang,,
535,535,RSP250Y,0.609756098,0.426605505,0,0.000617894,0.000980147,0.001010936,,,0.001172784,0.491689751,0.478947368,0.137681159,,0.064082278,0.503787879,0.004208754,1,0.454049136,0.663461538,0.613445378,,,,Wang,,
536,536,RSP250Y,0.609756098,0.426605505,0,0.000617894,0.000980147,0.001010936,,,0.001172784,0.829639889,0.478947368,0.329710145,,0.180379747,0.59469697,0.01026936,0.850299401,0.363057325,0.580128205,0.714285714,,,,Wang,,
537,537,RSP250Y,0.609756098,0.426605505,0,0.000617894,0.000980147,0.001010936,,,0.001172784,0.32132964,0.478947368,0.336956522,,0.1875,0.598484848,0.010606061,0.850299401,0.363057325,0.618589744,0.588235294,,,,Wang,,
538,538,RSP250Y,0.609756098,0.426605505,0,0.000617894,0.000980147,0.001010936,,,0.001172784,0.150969529,0.484210526,0.326086957,,0.179588608,0.59469697,0.01026936,0.850299401,0.363057325,0.66025641,0.521008403,,,,Wang,,
539,539,RSP250Y,0.609756098,0.426605505,0,0.000617894,0.000980147,0.001010936,,,0.001172784,0.66066482,0.484210526,0.137681159,,0.064082278,0.507575758,0.004208754,0.850299401,0.454049136,0.653846154,0.638655462,,,,Wang,,
540,540,RSP250Y,0.609756098,0.426605505,0,0.000617894,0.000980147,0.001010936,,,0.001172784,0.66066482,0.742105263,0.336956522,,0.186708861,0.602272727,0.010606061,0.700598802,0.363057325,0.701923077,0.68907563,,,,Wang,,
541,541,RSP250Y,0.609756098,0.426605505,0,0.000617894,0.000980147,0.001010936,,,0.001172784,0.32132964,0.742105263,0.333333333,,0.182753165,0.598484848,0.01026936,0.700598802,0.363057325,0.733974359,0.605042017,,,,Wang,,
